country,age,men 1980 [%],men 2000  [%],men 2050 [%],women 1980 [%],women 2000 [%],women 2050 [%],men 1980,men 2000,men 2050,women 1980,women 2000,women 2050
NEW ZEALAND,75 - 79,1.50865005427472,2.14436582532474,4.69626542715179,2.15643330929696,2.7713849287169,5.38717898451284,23363,40610,117200,33733,54430,137400
NEW ZEALAND,70 - 74,2.48546593284399,2.99398035695427,4.88058983811508,3.10050016109483,3.19857433808554,5.18721819251127,38490,56700,121800,48501,62820,132300
NEW ZEALAND,65 - 69,3.37865805503412,3.38948146583589,5.47764064753967,3.8795726639971,3.40835030549898,5.46951578121937,52322,64190,136700,60688,66940,139500
NEW ZEALAND,60 - 64,3.86464445697186,3.95606716654346,5.99855746113159,4.29503111943008,3.95010183299389,5.89296216428151,59848,74920,149700,67187,77580,150300
NEW ZEALAND,55 - 59,4.70578966978625,4.87591086703981,6.47940375060106,4.69048057400901,4.75661914460285,6.20270535189179,72874,92340,161700,73373,93420,158200
NEW ZEALAND,50 - 54,5.07308845456195,6.28102228324005,6.35518512582145,4.76962160614104,6.09164969450102,6.09292295628308,78562,118950,158600,74611,119640,155400
NEW ZEALAND,45 - 49,4.80994806286698,6.72246277326011,6.31110754928675,4.57323933577788,6.62118126272912,6.14389335424427,74487,127310,157500,71539,130040,156700
NEW ZEALAND,40 - 44,5.44581148299467,7.52825007920583,6.10274082384998,5.29356336652398,7.54022403258656,5.93217016271319,84334,142570,152300,82807,148090,151300
NEW ZEALAND,35 - 39,6.14489317145841,7.99662055127257,5.60185927231928,6.02213391838885,8.17209775967413,5.46951578121937,95160,151440,139800,94204,160500,139500
NEW ZEALAND,30 - 34,7.62274127068074,7.40521702397296,5.30133034140087,7.49621554999821,7.71435845213849,5.13232699470692,118046,140240,132300,117263,151510,130900
NEW ZEALAND,25 - 29,7.6355269878723,6.86925757735769,5.34941497034781,7.60099111677074,7.07382892057026,5.01470299941188,118244,130090,133500,118902,138930,127900
NEW ZEALAND,20 - 24,8.8271816598573,6.72510296757841,5.96650104183363,8.38856584687297,6.46486761710794,5.44599098216036,136698,127360,148900,131222,126970,138900
NEW ZEALAND,15 - 19,9.97421547033036,7.35663744851621,6.02259977560507,9.42085129668554,6.83961303462322,5.53616937855322,154461,139320,150300,147370,134330,141200
NEW ZEALAND,10 - 14,9.88813788943971,7.9189988383145,5.70604263503767,9.3779566015639,7.29837067209776,5.2577925896883,153128,149970,142400,146699,143340,134100
NEW ZEALAND,5 - 9,9.38219801976362,8.21311648537332,5.39349254688251,8.88827945606202,7.45824847250509,4.99117820035287,145293,155540,134600,139039,146480,127300
NEW ZEALAND,0 - 4,8.16671542028525,7.69352624353152,5.16108350697227,7.74584861177169,7.0122199592668,4.78337580866497,126470,145700,128800,121168,137720,122000
NORWAY,85+,0.777095104508278,1.10446366792897,3.79103304118969,1.43034596535494,2.63674395274692,6.31786076101819,15734,24566,105210,29478,59769,178357
NORWAY,80 - 84,1.37554822395195,1.79035871465714,3.92597666574302,2.25464602843418,3.05782714016798,4.74155703385688,27851,39822,108955,46466,69314,133857
NORWAY,75 - 79,2.37864988739184,2.9126261606737,4.76161821367791,3.49740404677568,4.03295786565307,5.16669854696677,48161,64784,132146,72078,91418,145859
NORWAY,70 - 74,3.51999288790549,3.35192089727445,4.86380783163071,4.45256926585472,3.9653728008936,4.96014962487514,71270,74555,134982,91763,89886,140028
NORWAY,65 - 69,4.60587142913588,3.56628557889479,5.18374493240748,5.18642340724926,3.86059830428543,5.1285484545139,93256,79323,143861,106887,87511,144782
NORWAY,60 - 64,5.31505590896519,4.08093165911879,5.76647077921025,5.68940754039497,4.16759860824176,5.62049690761089,107615,90770,160033,117253,94470,158670
NORWAY,55 - 59,5.87118218815441,5.45092339115215,6.2574565811231,5.95914406327333,5.24966549363346,6.04092722081713,118875,121242,173659,122812,118998,170539
NORWAY,50 - 54,5.31352483306334,7.08014892230944,6.34346737733372,5.20578388082876,6.64905572812099,6.1170857155002,107584,157480,176046,107286,150719,172689
NORWAY,45 - 49,4.87904500375361,6.97597883688278,6.16157274001859,4.71560968508904,6.58288236184214,5.93572223048749,98787,155163,170998,97184,149219,167569
NORWAY,40 - 44,5.07699830099964,7.31168795551933,6.0795616079803,4.86758212431462,6.90942586663949,5.83508674983883,102795,162630,168722,100316,156621,164728
NORWAY,35 - 39,6.43135841005176,7.61075546016247,6.07541781176572,5.97365228783541,7.11434272421632,5.81220377887824,130217,169282,168607,123111,161266,164082
NORWAY,30 - 34,8.06877000276582,8.07680082293019,6.16427521581071,7.41166480663788,7.58311485093567,5.87975459253434,163370,179648,171073,152747,171892,165989
NORWAY,25 - 29,7.69731123315817,7.50685512894926,6.15490663306468,7.16711145615993,7.17341348251457,5.85063725177644,155849,166971,170813,147707,162605,165167
NORWAY,20 - 24,7.81638942668616,6.32263413191071,5.97348042488685,7.34310252802174,6.00880635158439,5.63611825465984,158260,140631,165778,151334,136206,159111
NORWAY,15 - 19,7.95517404875736,6.11883482365043,5.77021821230866,7.41549808336164,5.71649653494196,5.38026113508037,161070,136098,160137,152826,129580,151888
NORWAY,10 - 14,8.4428958078154,6.64773291815163,5.62183427481584,7.85394730457567,6.20079734494808,5.23315126139721,170945,147862,156019,161862,140558,147735
NORWAY,5 - 9,7.87140938006243,7.1295139433705,5.56299236856869,7.39929157164346,6.61336622590793,5.18132806245705,159374,158578,154386,152492,149910,146272
NORWAY,0 - 4,6.60392548105417,6.96154698646328,5.54216528846407,6.17705856664564,6.47753436272622,5.16241241773111,133711,154842,153808,127303,146831,145738
POLAND,85+,0.252923036347829,0.516704320415306,3.98126311692647,0.655264630148619,1.30541146694733,6.17192579855381,43845,96419,650180,119538,258385,1064342
POLAND,80 - 84,0.614618265040845,0.688822983366578,3.21943582382412,1.28434345211725,1.3975331949436,4.23692394032251,106546,128537,525766,234299,276619,730653
POLAND,75 - 79,1.47474695149721,1.74726862504744,4.94509276163037,2.48022415095655,3.11965982963189,5.94250715269732,255652,326047,807583,452460,617486,1024779
POLAND,70 - 74,2.54017911300477,2.86595419107712,6.67698936709196,3.56551818573407,4.21753722053277,7.46794427776386,440348,534798,1090419,650447,834793,1287839
POLAND,65 - 69,3.11398473162844,3.7288250583509,8.0117393927793,4.11022356003545,4.67741834439966,8.44463343437388,539819,695813,1308397,749816,925819,1456268
POLAND,60 - 64,2.76030204934863,4.12338825646763,7.70165424060428,3.38938203575719,4.76635213719984,7.69481144359666,478507,769440,1257757,618315,943422,1326962
POLAND,55 - 59,4.59838827253941,4.02488009087917,7.00520568308195,5.40609490719195,4.3162470111213,6.79689923271777,797145,751058,1144020,986218,854331,1172118
POLAND,50 - 54,5.74321328954372,6.47439586177818,6.0498874594192,6.07947088551446,6.51994384383948,5.7282640141635,995604,1208147,988007,1109060,1290517,987833
POLAND,45 - 49,6.16122131743453,8.14191263608644,5.56040726965982,6.05609716014719,7.92322643696558,5.18791273451218,1068067,1519312,908070,1104796,1568274,894650
POLAND,40 - 44,5.98615092787768,8.41705169808421,5.61954021426002,5.83309844493465,7.95773798264632,5.1948307246673,1037718,1570654,917727,1064115,1575105,895843
POLAND,35 - 39,5.32976820205092,7.03657620728236,5.90223573599115,5.10551449987738,6.52120689264934,5.41033800557649,923932,1313052,963894,931384,1290767,933007
POLAND,30 - 34,8.05120161372339,6.56548724458052,5.95062224611135,7.52451966281757,5.99057482664908,5.4105989523971,1395701,1225145,971796,1372676,1185737,933052
POLAND,25 - 29,9.80078640633717,7.52913847101308,5.65256330323474,9.0493866425299,6.87309229107758,5.11161768298591,1698997,1404966,923120,1650853,1360417,881493
POLAND,20 - 24,9.86091223158186,8.58009766359553,5.1521346092872,8.93596048744084,7.81853484721353,4.63346452773004,1709420,1601079,841395,1630161,1547552,799036
POLAND,15 - 19,8.21799410255817,9.17079832556482,4.75902330035188,7.38952872452146,8.29943310327657,4.2496639439862,1424615,1711306,777196,1348050,1642738,732850
POLAND,10 - 14,7.43949070893615,8.05682327403587,4.61798476737307,6.75451328328155,7.24071527767673,4.11772343267076,1289659,1503434,754163,1232206,1433182,710097
POLAND,5 - 9,8.4515347372153,6.80826362504262,4.6231222366202,7.67114264736821,6.12263921020851,4.122774203354,1465100,1270448,755002,1399424,1211877,710968
POLAND,0 - 4,9.60258404333398,5.52364362101483,4.57109847175292,8.70971663962572,4.9327613439971,4.07716649793072,1664638,1030733,746506,1588888,976360,703103
Portugal,85+,0.323686761581598,0.929035945096434,3.53525553703777,0.775090958983076,1.90030324872632,5.61064487263816,15216,45843,160514,39262,100552,268863
Portugal,80 - 84,0.747334359958144,1.47549787515174,4.68575420686247,1.37746349302237,2.28466524523157,5.96821880394389,35131,72808,212751,69775,120890,285998
Portugal,75 - 79,1.71177880723896,2.84383125239387,6.26663545047671,2.63166103046706,3.79234776048378,7.32935783186033,80468,140328,284529,133306,200667,351224
Portugal,70 - 74,2.86042433683675,3.90524210300194,7.30855287631275,3.7219645955854,4.7830371212273,7.89133425264023,134464,192703,331836,188535,253088,378154
Portugal,65 - 69,3.86377671569832,4.85961004930621,7.21609363447413,4.48084777917943,5.46945722522313,7.33536782848805,181630,239796,327638,226976,289409,351512
Portugal,60 - 64,4.13672787486324,5.1719840226002,6.42521252080498,4.50915709697225,5.5639885806425,6.30861833516416,194461,255210,291729,228410,294411,302310
Portugal,55 - 59,5.24278528033601,5.31319473013313,6.12052429984369,5.52677244164905,5.57374031582771,5.89814391270814,246455,262178,277895,279957,294927,282640
Portugal,50 - 54,5.64650027516353,6.14331427691323,6.20719107369671,5.91637103763323,6.20374776569982,5.91293935579514,265433,303140,281830,299692,328263,283349
Portugal,45 - 49,5.8842024225027,6.64446232320796,6.43336162025241,6.07586265440324,6.56114130075296,6.01888641440262,276607,327869,292099,307771,347174,288426
Portugal,40 - 44,5.81751222813109,7.08880588999427,6.12598639893278,5.96945594387095,6.88434706652309,5.68324479717931,273472,349795,278143,302381,364276,272342
Portugal,35 - 39,5.62182383960657,7.55536055543959,5.73350814987031,5.76446015868221,7.30197079544299,5.29324192573648,264273,372817,260323,291997,386374,253653
Portugal,30 - 34,6.42676491291665,7.57704474847349,5.30283925637045,6.32839598299862,7.14089707648271,4.87243782157656,302112,373887,240769,320563,377851,233488
Portugal,25 - 29,7.12487403849652,8.13777366160905,5.02521926033047,6.73978920021242,7.53004044702257,4.58819419634659,334929,401556,228164,341402,398442,219867
Portugal,20 - 24,8.09710432665134,8.10954367946304,4.91892857402433,7.45772850298195,7.38557869555801,4.46288159304977,380632,400163,223338,377769,390798,213862
Portugal,15 - 19,9.16359434407588,7.15778999568343,4.87023219867769,8.35109081684424,6.42070497485904,4.40265641850945,430766,353199,221127,423022,339743,210976
Portugal,10 - 14,9.22158396763473,5.9751300544942,4.76336887295092,8.26943995325212,5.32497657504697,4.2940173822458,433492,294841,216275,418886,281764,205770
Portugal,5 - 9,9.29206071849697,5.55767894019013,4.61106881165647,8.29498546038176,4.94664326754188,4.14360052220193,436805,274242,209360,420180,261745,198562
Portugal,0 - 4,8.81746478981102,5.55469989684809,4.45026725742499,7.80946289288062,4.93241253770765,3.9862137355134,414495,274095,202059,395586,260992,191020
SLOVAK REPUBLIC,85+,0.289028540242717,0.60772573772009,2.22480489337507,0.591549629442446,1.27870823225182,6.22305674466191,7086,15957,52471,14982,35484,156929
SLOVAK REPUBLIC,80 - 84,0.78693587735009,0.668509737055884,3.0572994003699,1.32863736688949,1.21596922220925,4.74003017763564,19293,17553,72105,33650,33743,119531
SLOVAK REPUBLIC,75 - 79,1.65141102297585,1.85257899730014,5.39001396677654,2.4348612334019,3.15114876172437,6.6896799227516,40487,48643,127121,61667,87444,168696
SLOVAK REPUBLIC,70 - 74,2.7423856724074,2.59284127492534,7.42757755716245,3.49398066072564,3.86553022931991,7.99830275584072,67234,68080,175176,88491,107268,201696
SLOVAK REPUBLIC,65 - 69,3.50615358322378,3.24592650087158,8.11035534294924,4.07968665479514,4.25645083870633,8.00714587377341,85959,85228,191279,103325,118116,201919
SLOVAK REPUBLIC,60 - 64,2.70959157893363,3.62982544404502,8.0321685307409,3.01010396143201,4.3912982686772,7.57656930644973,66430,95308,189435,76236,121858,191061
SLOVAK REPUBLIC,55 - 59,5.19423362365352,4.44427771584699,7.32937763467085,5.67894751388851,4.95227366748973,6.71831100413009,127345,116693,172860,143829,137425,169418
SLOVAK REPUBLIC,50 - 54,5.35082134112343,6.01243634532776,6.2390447301495,5.63010577769706,6.09242274200825,5.57842120603473,131184,157868,147145,142592,169064,140673
SLOVAK REPUBLIC,45 - 49,5.45230356072883,7.79132045621514,5.68910820393359,5.57609163452009,7.49012247980892,5.03950653022621,133672,204576,134175,141224,207850,127083
SLOVAK REPUBLIC,40 - 44,5.23269734274029,7.89624521697336,6.00062583370293,5.35284896966443,7.39823019054497,5.32958459156097,128288,207331,141522,135570,205300,134398
SLOVAK REPUBLIC,35 - 39,5.81120309863395,7.51661181761296,6.05968994943298,5.81216660678257,6.97343556080243,5.37927260398099,142471,197363,142915,147203,193512,135651
SLOVAK REPUBLIC,30 - 34,7.3019475367924,7.09055254407316,5.75788207020362,6.96612665684831,6.54921751012977,5.12524115341223,179019,186176,135797,176429,181740,129245
SLOVAK REPUBLIC,25 - 29,9.16240051132681,8.2641483708479,5.27214013926072,8.53561656275788,7.59325806093576,4.71302496098916,224631,216991,124341,216179,210712,118850
SLOVAK REPUBLIC,20 - 24,9.13193137224111,9.19502713761825,4.81921631712978,8.44097336012982,8.38980204599083,4.30870016080199,223884,241433,113659,213782,232816,108654
SLOVAK REPUBLIC,15 - 19,8.55766763838883,8.66994631127577,4.65423535926501,7.91315094347072,7.86003398933617,4.14722403424626,209805,227646,109768,200414,218115,104582
SLOVAK REPUBLIC,10 - 14,7.96876077075909,7.89681649516261,4.68043896552572,7.36917956149044,7.16532828250068,4.17252407568599,195367,207346,110386,186637,198837,105220
SLOVAK REPUBLIC,5 - 9,9.09220320427661,6.98520884597616,4.69341356668394,8.46043898336538,6.30370293493161,4.18402409452222,222910,183410,110692,214275,174927,105510
SLOVAK REPUBLIC,0 - 4,10.0583237242017,5.64000105115187,4.56260753866728,9.32553392269818,5.073066982632,4.06938080329614,246596,148089,107607,236185,140777,102619
SPAIN,85+,0.457655833294486,1.07196250388471,5.3104143924518,0.964376153453802,2.32778588941669,8.48493762301216,84234,210856,1097524,184402,477181,1869735
SPAIN,80 - 84,0.895583904275747,1.54986573270047,5.37455408614992,1.56388841661351,2.61214123315416,6.7095826357416,164837,304860,1110780,299037,535472,1478519
SPAIN,75 - 79,1.79621520353607,2.88840046545794,7.20352241882127,2.66528399079209,3.92372909756997,7.96223222880849,330603,568151,1488780,509639,804339,1754552
SPAIN,70 - 74,2.73847528683493,4.06513116792393,7.97296649325176,3.61591113443347,4.84766078691955,8.24770689289234,504031,799615,1647804,691412,993739,1817459
SPAIN,65 - 69,3.41965628381116,4.91201082902972,6.98454942711922,4.23840814393231,5.39693671277691,6.96997553677219,629406,966197,1443524,810442,1106337,1535899
SPAIN,60 - 64,3.91964721045312,4.66293724823134,6.1215666865321,4.55450985564481,4.89335003825243,5.88383127538383,721432,917204,1265168,870885,1003105,1296557
SPAIN,55 - 59,5.21060133327292,5.2282066209048,5.86798845272618,5.40995556962242,5.23609259629732,5.54465341173922,959039,1028393,1212760,1034458,1073365,1221816
SPAIN,50 - 54,5.94231604472872,6.02855879009406,5.78957022582775,5.96495221029322,5.92599248629871,5.4320554915515,1093715,1185823,1196553,1140581,1214790,1197004
SPAIN,45 - 49,6.35331199844569,6.39376808170333,6.24991865203679,6.27200645643878,6.18772760171773,5.82071163682624,1169361,1257660,1291695,1199294,1268444,1282648
SPAIN,40 - 44,5.61947292591456,7.28345384879002,6.46041452067312,5.51007388223139,7.02637366421991,5.93605507296243,1034294,1432662,1335199,1053602,1440361,1308065
SPAIN,35 - 39,6.00797564471642,8.06154887641343,5.98903906052187,5.7606468404446,7.68481402167317,5.46554171003712,1105800,1585714,1237778,1101515,1575337,1204383
SPAIN,30 - 34,6.69977844706924,8.4626349720497,5.21823051765271,6.41648872881906,7.93198282228545,4.73949569001646,1233130,1664608,1078472,1226921,1626005,1044392
SPAIN,25 - 29,6.93817413827819,8.70665011158311,4.62567380911058,6.56809391917747,8.04366440674146,4.18427521850563,1277008,1712606,956006,1255910,1648899,922044
SPAIN,20 - 24,7.90950699936226,8.3725692982305,4.3607104893608,7.48209713139383,7.67887724835777,3.92466286085212,1455787,1646892,901245,1430680,1574120,864836
SPAIN,15 - 19,8.92233824892013,6.80213934953326,4.34116762402837,8.28506754508318,6.20607940222108,3.88778218628475,1642204,1337987,897206,1584219,1272206,856709
SPAIN,10 - 14,9.22561659987697,5.60012152460301,4.31036063626615,8.43443440291983,5.08980991642126,3.85159583227956,1698024,1101549,890839,1612780,1043378,848735
SPAIN,5 - 9,9.22342160787076,5.05839551021904,4.08655394254204,8.37083542675823,4.59000384939016,3.64271879413672,1697620,994991,844584,1600619,940921,802707
SPAIN,0 - 4,8.72025228933863,4.85164506864762,3.73279856492758,7.922970191948,4.39697822628629,3.31218590219764,1605009,954323,771472,1514981,901352,729871
SWEDEN,85+,0.901358826055111,1.585318924065,3.53755559540272,1.74737562136252,3.42066766332105,5.11331508971675,37115,69539,185053,73264,153440,269573
SWEDEN,80 - 84,1.60085601767212,2.30239310456143,3.89126718711827,2.50786943910063,3.4663241243122,4.34667727368517,65918,100993,203556,105150,155488,229156
SWEDEN,75 - 79,2.86120409784946,3.39279998613909,4.61495846569879,3.89882470004546,4.36777171056122,4.89512386330679,117815,148823,241413,163470,195924,258070
SWEDEN,70 - 74,4.28766545756923,3.80698589925853,4.75085727699997,5.06427443986146,4.44129466385654,4.90726351252025,176552,166991,248522,212335,199222,258710
SWEDEN,65 - 69,5.160294457645,4.15385064321011,5.0915696857524,5.59983514604315,4.42774040199979,5.17204064278684,212484,182206,266345,234790,198614,272669
SWEDEN,60 - 64,5.70494687289323,5.02799995258109,5.9442396223508,5.88530056988143,4.98683141039674,5.95172858172289,234911,220550,310949,246759,223693,313774
SWEDEN,55 - 59,5.99231798938818,6.847039373195,6.41211462679537,6.05807285915242,6.51563176459101,6.37310718684305,246744,300341,335424,254003,292270,335989
SWEDEN,50 - 54,5.49414814973121,7.39762303610494,5.53382865318142,5.48840608261492,7.096347171016,5.51648422101673,226231,324492,289480,230118,318319,290828
SWEDEN,45 - 49,5.30493929579627,6.74082558140595,5.83235106664031,5.15108989167626,6.42338252846729,5.75119675127812,218440,295682,305096,215975,288132,303202
SWEDEN,40 - 44,5.95591392417852,6.78642068412716,6.1231122032124,5.59532742066046,6.39110198378215,5.97845477819438,245245,297682,320306,234601,286684,315183
SWEDEN,35 - 39,7.80916984159982,7.3809808236117,6.27963765924477,7.18872486704595,6.8610870963873,6.08080719562533,321556,323762,328494,301409,307766,320579
SWEDEN,30 - 34,8.21345167852126,7.29501125743086,6.41081470849906,7.68278587922826,6.83413462503071,6.1772984386704,338203,319991,335356,322124,306557,325666
SWEDEN,25 - 29,7.18794503301866,6.84503318867527,6.3525860154025,6.74486894444336,6.46281918837615,6.10679363222288,295976,300253,332310,282799,289901,321949
SWEDEN,20 - 24,6.84255569651978,5.98298937907677,6.00124486293317,6.44094331189501,5.62501867054984,5.74076424023531,281754,262440,313931,270056,252320,302652
SWEDEN,15 - 19,7.19124787015576,5.94820031570049,5.79882082117368,6.72686189331144,5.49863855465199,5.47065704523594,296112,260914,303342,282044,246651,288412
SWEDEN,10 - 14,7.18758074951089,6.85702470069095,5.761887848402,6.70666060548531,6.35944564852461,5.43291032346285,295961,300779,301410,281197,285264,286422
SWEDEN,5 - 9,6.8941382412198,6.83935659838648,5.81029068849408,6.45432338564998,6.3541398683899,5.48017908258774,283878,300004,303942,270617,285026,288914
SWEDEN,0 - 4,5.41094579655689,4.81069369301182,5.85286301269829,5.05902735211441,4.4681802556316,5.5051981408886,222805,211018,306169,212115,200428,290233
TURKEY,85+,0.107096209951756,0.215433024387778,1.05305496771561,0.302717609051287,0.351091908032569,2.28496309414489,24998,74162,509563,68990,118867,1128085
TURKEY,80 - 84,0.386489734713888,0.312224216273121,1.83377543774288,0.541868469264685,0.468115652185702,2.71124877111467,90213,107482,887346,123493,158487,1338542
TURKEY,75 - 79,0.684613743111074,0.773946088584275,3.256201375593,0.825924562280385,0.930176315085338,4.08998843506892,159800,266428,1575644,188230,314924,2019225
TURKEY,70 - 74,1.12267228649723,1.51618521860227,4.60034096163382,1.44891117096428,1.82915909756085,5.16268764655678,262050,521941,2226060,330210,619287,2548816
TURKEY,65 - 69,1.7547618463133,2.22475077430049,5.54291425852748,1.98756334790494,2.33032317663523,5.9111227673258,409590,765862,2682162,452970,788963,2918318
TURKEY,60 - 64,1.6151957517618,2.35064613639889,6.47672937055847,1.85942064527073,2.78110974484955,6.57208158874962,377013,809201,3134026,423766,941583,3244633
TURKEY,55 - 59,2.54836112766594,2.75745963208889,6.72564739994125,2.48819482499881,3.04536719921331,6.62539945356227,594829,949245,3254475,567065,1031051,3270956
TURKEY,50 - 54,3.71034515200289,3.67567165592532,6.84032423717925,3.86326729578749,3.69502619846181,6.6279475625899,866055,1265336,3309966,880447,1251002,3272214
TURKEY,45 - 49,4.53562602678673,4.7208829029921,6.93995633968382,4.29607142397986,4.70882634606769,6.652517167125,1058689,1625146,3358177,979084,1594238,3284344
TURKEY,40 - 44,4.29807619682414,5.76151603125902,6.87543137366984,4.75843209391117,5.66045504514556,6.55253325788662,1003241,1983380,3326954,1084457,1916425,3234982
TURKEY,35 - 39,4.68905147965466,7.01307668755675,6.66545606150089,4.98626669504727,6.83873528464077,6.32626401196647,1094501,2414225,3225349,1136381,2315348,3123273
TURKEY,30 - 34,5.9702088487483,7.8030200478611,6.30490114059342,5.88550780363346,7.5763304502428,5.95767943346259,1393544,2686160,3050880,1341320,2565071,2941303
TURKEY,25 - 29,7.47235336488297,8.96368354973853,6.34708426221138,7.37806928297348,8.74669785251978,5.97436975014596,1744169,3085714,3071292,1681478,2961315,2949543
TURKEY,20 - 24,9.01417805929484,9.78364321813865,6.36815722376038,8.80202676437877,9.51665619744251,5.97204039769622,2104056,3367982,3081489,2006001,3221995,2948393
TURKEY,15 - 19,10.9212171952523,10.1431736937111,6.30968941674415,10.6056032726674,10.0449968406247,5.90528520753436,2549190,3491749,3053197,2417040,3400872,2915436
TURKEY,10 - 14,12.1071027219223,10.816671324186,6.14259573173436,11.7292740126169,10.6562790224128,5.73856636337282,2825995,3723598,2972342,2673127,3607830,2833127
TURKEY,5 - 9,13.8342615247633,10.6345168080287,5.93158092759139,13.4671468902644,10.466834652745,5.53533745146642,3229142,3660892,2870234,3069192,3543691,2732793
TURKEY,0 - 4,15.2283887298526,10.5334989899671,5.78615951361861,14.7737338350047,10.353819016134,5.39996764023066,3554554,3626117,2799866,3366966,3505428,2665961
SWITZERLAND,85+,0.575940925799421,1.14363756170227,2.86603878794045,1.27901573594864,2.74114620743828,5.61404368038464,17705,40144,100279,41508,100711,206322
SWITZERLAND,80 - 84,1.15874564913308,1.52313128329045,3.54788730421899,2.15806943439575,2.53477976737913,4.87039145820324,35621,53465,124136,70036,93129,178992
SWITZERLAND,75 - 79,2.24215217462021,2.5961176604316,4.31816434501301,3.45640537046099,3.73400231406947,5.03716220352888,68926,91129,151087,112171,137189,185121
SWITZERLAND,70 - 74,3.34741875670928,3.34276963469064,4.8926639478849,4.4397326848484,4.22272768965667,5.17220596418334,102903,117338,171188,144083,155145,190084
SWITZERLAND,65 - 69,4.09879314270844,4.12582975970336,5.60746595115967,4.80570719327719,4.59033322110468,5.58171807336117,126001,144825,196198,155960,168651,205134
SWITZERLAND,60 - 64,4.28027715428906,4.82162997410691,6.24175626937947,4.55537656210135,4.92538609331889,5.97705371683258,131580,169249,218391,147836,180961,219663
SWITZERLAND,55 - 59,5.35841384470252,6.19075307040647,6.67006585838689,5.59293601716694,5.95583017854698,6.24839290305991,164723,217308,233377,181508,218820,229635
SWITZERLAND,50 - 54,5.7321817767802,7.05172891710251,6.68972934412272,5.81836916557689,6.67571753981373,6.26401150443321,176213,247530,234065,188824,245269,230209
SWITZERLAND,45 - 49,6.2958914804333,7.14460103874334,6.4437071272419,6.04432614716384,6.7720418383325,6.07141836763848,193542,250790,225457,196157,248808,223131
SWITZERLAND,40 - 44,6.666504017436,7.98557804206765,6.33861608501714,6.24748097869293,7.41699820388797,5.98494464783999,204935,280310,221780,202750,272504,219953
SWITZERLAND,35 - 39,7.83019420318142,8.84398993448527,6.43641906203458,7.16841051758416,8.29044919675769,6.10322698263043,240708,310442,225202,232637,304595,224300
SWITZERLAND,30 - 34,8.2698350736801,8.20086473631297,6.43807673961115,7.67591242495319,7.98245095939165,6.19609507755561,254223,287867,225260,249107,293279,227713
SWITZERLAND,25 - 29,7.43329755050259,6.70662067122614,6.21620517018204,7.21755839507375,6.56521269325079,6.0042638237547,228507,235416,217497,234232,241209,220663
SWITZERLAND,20 - 24,7.54337854981946,5.94028322578495,5.92662604594453,7.17897962227314,5.59467529947222,5.55469843718751,231891,208516,207365,232980,205551,204141
SWITZERLAND,15 - 19,8.38092449822712,6.10132804285108,5.59886317615025,7.61037165039497,5.4928529765678,5.06309343542565,257638,214169,195897,246980,201810,186074
SWITZERLAND,10 - 14,8.05497543996617,6.20821644788065,5.2994808896927,7.29200433364106,5.60714111713868,4.77787709466804,247618,217921,185422,236648,206009,175592
SWITZERLAND,5 - 9,6.80150287889138,6.23283040895356,5.20956617148789,6.10293383555582,5.60940020636644,4.71167490452654,209085,218785,182276,198059,206092,173159
SWITZERLAND,0 - 4,5.9297030025048,5.84017505540278,5.25866772453171,5.35653318575617,5.28896336927644,4.76772772478609,182285,205002,183994,173836,194319,175219
UNITED KINGDOM,85+,0.510388137381642,1.06629209371063,5.05317406360679,1.54851753196255,2.69280489898947,6.87610064565493,139853,305924,1728330,447702,813109,2404833
UNITED KINGDOM,80 - 84,1.00971475699532,1.57680691658723,4.01883363025296,2.26552256508898,2.62690791361593,4.75432030672112,276675,452393,1374556,655000,793211,1662766
UNITED KINGDOM,75 - 79,2.23511268788933,2.87618353842481,4.40443297444813,3.67507536407812,3.90120221098328,4.90958800862017,612450,825190,1506442,1062525,1177992,1717069
UNITED KINGDOM,70 - 74,3.62491885878566,3.67704236078556,4.5988202331273,4.79028317025952,4.25101459268175,4.88197304324181,993275,1054960,1572928,1384950,1283620,1707411
UNITED KINGDOM,65 - 69,4.65215103091995,4.31892842391806,5.43105183107646,5.40257955512193,4.51150936982075,5.59526148009695,1274750,1239120,1857575,1561975,1362278,1956875
UNITED KINGDOM,60 - 64,4.84155808211018,4.9485281687809,6.15817525663571,5.21078837003157,4.90314901683572,6.09425801435875,1326650,1419755,2106272,1506525,1480536,2131393
UNITED KINGDOM,55 - 59,5.97343856239245,5.60735715194429,6.32498587325697,6.02827884065566,5.44371094942097,6.12860945296463,1636800,1608776,2163326,1742875,1643762,2143407
UNITED KINGDOM,50 - 54,5.78248049007013,6.95533531192435,6.12775967061701,5.61348068245979,6.713686738952,5.90274316852706,1584475,1995517,2095869,1622950,2027239,2064413
UNITED KINGDOM,45 - 49,5.70018513353179,6.4567756866832,6.0385653725614,5.37724374933677,6.23590544521117,5.81673876351405,1561925,1852478,2065362,1554650,1882970,2034334
UNITED KINGDOM,40 - 44,5.89999314996079,7.0429533172188,6.19053804829591,5.50202043107049,6.7995899404599,5.95961718761393,1616675,2020655,2117341,1590725,2053178,2084304
UNITED KINGDOM,35 - 39,6.38938593540606,7.93826865734068,6.23163402802088,5.95045554643505,7.70642028652173,5.99393145552712,1750775,2277525,2131397,1720375,2327001,2096305
